,id,old_id,order,page_number,entry,gloss,created_at,updated_at,created_by,updated_by,lexicon_id,extra_data
1067,3290,1068,10680,628-29,"3. k̑uei-, extended kuei-d-, kuei-s-, kuei-t-",to shine; <b>white</b>,2015-04-16 08:16:09,2015-04-16 08:16:09,loader,loader,1,
1068,3291,1069,10690,629,"k̑u̯ek-, nasalized k̑u̯enk- : k̑uk-",to gape,2015-04-16 08:16:10,2015-04-16 08:16:10,loader,loader,1,
1069,3292,1070,10700,629,k̑u̯el-,muddy,2015-04-16 08:16:10,2015-04-16 08:16:10,loader,loader,1,
1070,3293,1071,10710,630,"ku̯elək-, or kelək-, kolək-","bale, bundle",2015-04-16 08:16:10,2015-04-16 08:16:10,loader,loader,1,
1071,3294,1072,10720,630,"1. ku̯elp-, ku̯elb- : ku̯l̥p/b- : klup/b-","to stumble, buckle at the knees; to trot",2015-04-16 08:16:10,2015-04-16 08:16:10,loader,loader,1,
1072,3295,1073,10730,630,2. ku̯elp-,"to curve, vault",2015-04-16 08:16:11,2015-04-16 08:16:11,loader,loader,1,
1073,3296,1074,10740,630,k̑u̯en-,to celebrate; saint,2015-04-16 08:16:11,2015-04-16 08:16:11,loader,loader,1,
1074,3297,1075,10750,631,"k̑u̯endh-ro-, -no-",(type of plant),2015-04-16 08:16:12,2015-04-16 08:16:12,loader,loader,1,
1075,3298,1076,10760,631,"ku̯erp-, also ku̯erb-","to turn, wind",2015-04-16 08:16:12,2015-04-16 08:16:12,loader,loader,1,
1076,3299,1077,10770,631-32,"k̑u̯es-, k̑us-","to pant, puff, sigh, <b>wheeze</b>",2015-04-16 08:16:12,2015-04-16 08:16:12,loader,loader,1,
1077,3300,1078,10780,632,"ku̯ēt-, ku̯ət- : kū̆t-","to shake, winnow",2015-04-16 08:16:13,2015-04-16 08:16:13,loader,loader,1,
1078,3301,1079,10790,632,"ku̯oi-, ku̯ī-","to want, wish for",2015-04-16 08:16:14,2015-04-16 08:16:14,loader,loader,1,
1079,3302,1080,10800,632-33,"k̑u̯on-, k̑un-","<b>hound</b>, dog",2015-04-16 08:16:14,2015-04-16 08:16:14,loader,loader,1,
1080,3303,1081,10810,633,"ku̯res-, ku̯ers-, ku̯r̥s-","small wood, trees",2015-04-16 08:16:16,2015-04-16 08:16:16,loader,loader,1,
1081,3304,1082,10820,634,kha kha,(laughter),2015-04-16 08:16:16,2015-04-16 08:16:16,loader,loader,1,
1082,3305,1083,10830,635,k<sup>u̯</sup>alo-s,(big fish),2015-04-16 08:16:16,2015-04-16 08:16:16,loader,loader,1,
1083,3306,1084,10840,635,"k<sup>u̯</sup>as-i̯o-, -lo-","basket, plaited work",2015-04-16 08:16:16,2015-04-16 08:16:16,loader,loader,1,
1084,3307,1085,10850,635-36,1. k<sup>u̯</sup>e,(enclitic) and,2015-04-16 08:16:16,2015-04-16 08:16:16,loader,loader,1,
1085,3308,1086,10860,636,2. k<sup>u̯</sup>e-,(indefinite/interrogative pronoun),2015-04-16 08:16:17,2015-04-16 08:16:17,loader,loader,1,
1086,3309,1087,10870,636,"k<sup>u̯</sup>ē̆d-, k<sup>u̯</sup>ō̆d-","to bore, drill, prick, stab",2015-04-16 08:16:17,2015-04-16 08:16:17,loader,loader,1,
1087,3310,1088,10880,636-37,1. k<sup>u̯</sup>ei(-t)-,"to observe with respect, pay attention to",2015-04-16 08:16:17,2015-04-16 08:16:17,loader,loader,1,
1088,3311,1089,10890,637-38,2. k<sup>u̯</sup>ei-,"to stow, gather, pile up",2015-04-16 08:16:19,2015-04-16 08:16:19,loader,loader,1,
1089,3312,1090,10900,638,"k<sup>u̯</sup>ei̯ə-, k<sup>u̯</sup>ii̯ē-","to rest comfortably; <b>quiet</b>, peaceful, <b>tranquil</b>",2015-04-16 08:16:20,2015-04-16 08:16:20,loader,loader,1,
1090,3313,1091,10910,638-39,"k<sup>u̯</sup>ek̑-, k<sup>u̯</sup>ōk̑-, k<sup>u̯</sup>ek̑-s-","to see, show, appear",2015-04-16 08:16:21,2015-04-16 08:16:21,loader,loader,1,
1091,3314,1092,10920,639-40,"1. k<sup>u̯</sup>el-, k<sup>u̯</sup>elə-",to turn; <b>wheel</b>; neck?,2015-04-16 08:16:22,2015-04-16 08:16:22,loader,loader,1,
1092,3315,1093,10930,640,2. k<sup>u̯</sup>el-,far away,2015-04-16 08:16:27,2015-04-16 08:16:27,loader,loader,1,
1093,3316,1094,10940,640,3. k<sup>u̯</sup>el-,"crowd, herd, swarm",2015-04-16 08:16:27,2015-04-16 08:16:27,loader,loader,1,
1094,3317,1095,10950,640-41,k<sup>u̯</sup>em-,"to gulp, sip, swallow",2015-04-16 08:16:28,2015-04-16 08:16:28,loader,loader,1,
1095,3318,1096,10960,641,k<sup>u̯</sup>ene,"(particle: uncertainty, generalization)",2015-04-16 08:16:28,2015-04-16 08:16:28,loader,loader,1,
1096,3319,1097,10970,641,k<sup>u̯</sup>enth-,"to suffer, endure",2015-04-16 08:16:28,2015-04-16 08:16:28,loader,loader,1,
1097,3320,1098,10980,641-42,1. k<sup>u̯</sup>er-,"to do, make, form",2015-04-16 08:16:28,2015-04-16 08:16:28,loader,loader,1,
1098,3321,1099,10990,642,2. k<sup>u̯</sup>er-,"dish, pot",2015-04-16 08:16:29,2015-04-16 08:16:29,loader,loader,1,
1099,3322,1100,11000,642,k<sup>u̯</sup>eru-,"to chew, grind",2015-04-16 08:16:29,2015-04-16 08:16:29,loader,loader,1,
1100,3323,1101,11010,642-44,"k<sup>u̯</sup>etu̯er-, k<sup>u̯</sup>etu̯ō̆r-, k<sup>u̯</sup><sub>e</sub>tur- (masc.), k<sup>u̯</sup>etes(o)r- (fem.)","<b>four</b>, <b>fourth</b>",2015-04-16 08:16:29,2015-04-16 08:16:29,loader,loader,1,
1101,3324,1102,11020,644-48,"k<sup>u̯</sup>o-, k<sup>u̯</sup>e-, fem. k<sup>u̯</sup>ā, k<sup>u̯</sup>ei-",(indefinite/interrogative pronoun),2015-04-16 08:16:35,2015-04-16 08:16:35,loader,loader,1,
1102,3325,1103,11030,648,k<sup>u̯</sup>rei-,to buy,2015-04-16 08:16:43,2015-04-16 08:16:43,loader,loader,1,
1103,3326,1104,11040,649,k<sup>u̯</sup>r̥mi-,"grub, worm, maggot",2015-04-16 08:16:43,2015-04-16 08:16:43,loader,loader,1,
1104,3327,1105,11050,649,k<sup>u̯</sup>sep-,dark,2015-04-16 08:16:43,2015-04-16 08:16:43,loader,loader,1,
1105,3328,1106,11060,649,k<sup>u̯</sup>þei-,"to destroy, perish",2015-04-16 08:16:43,2015-04-16 08:16:43,loader,loader,1,
1106,3329,1107,11070,649,k<sup>u̯</sup>ās- : k<sup>u̯</sup>əs-,to <b>cough</b>,2015-04-16 08:16:43,2015-04-16 08:16:43,loader,loader,1,
1107,3330,1108,11080,650-51,"1. lā-, and lē-","(onomatopoeic: to bark, howl, etc.)",2015-04-16 08:16:44,2015-04-16 08:16:44,loader,loader,1,
1108,3331,1109,11090,651,2. lā-,"to be hidden, covered, <b>latent</b>",2015-04-16 08:16:44,2015-04-16 08:16:44,loader,loader,1,
1109,3332,1110,11100,651,"lab-, and labh-, lap(h)-","to <b>lap</b>, lick, smack (the lips), etc.",2015-04-16 08:16:45,2015-04-16 08:16:45,loader,loader,1,
1110,3333,1111,11110,652,labh-,"to grab, hold, seize",2015-04-16 08:16:45,2015-04-16 08:16:45,loader,loader,1,
1111,3334,1112,11120,652,lā̆gh-,to cut; cutting tool,2015-04-16 08:16:45,2015-04-16 08:16:45,loader,loader,1,
1112,3335,1113,11130,652,lāg<sup>u̯</sup>h-,"to grab, seize",2015-04-16 08:16:45,2015-04-16 08:16:45,loader,loader,1,
1113,3336,1114,11140,652,lai-,"fat, lard",2015-04-16 08:16:45,2015-04-16 08:16:45,loader,loader,1,
1114,3337,1115,11150,652,"laidh-, lidh-","to cut, hurt, injure",2015-04-16 08:16:45,2015-04-16 08:16:45,loader,loader,1,
1115,3338,1116,11160,652,laiu̯o-,(on the) left,2015-04-16 08:16:46,2015-04-16 08:16:46,loader,loader,1,
1116,3339,1117,11170,652-53,"lā[i]p-, ləip-, ləp-","to burn, shine",2015-04-16 08:16:46,2015-04-16 08:16:46,loader,loader,1,
1117,3340,1118,11180,653,lak-,"to lap, lick",2015-04-16 08:16:47,2015-04-16 08:16:47,loader,loader,1,
1118,3341,1119,11190,653,lak̑-,"to spot, sprinkle",2015-04-16 08:16:47,2015-04-16 08:16:47,loader,loader,1,
1119,3342,1120,11200,653,laku-,"(water in) <b>lake</b>, pond, ditch, etc.",2015-04-16 08:16:48,2015-04-16 08:16:48,loader,loader,1,
1120,3343,1121,11210,653-54,lāmā,"swamp, puddle",2015-04-16 08:16:48,2015-04-16 08:16:48,loader,loader,1,
1121,3344,1122,11220,654,lāp-,cow,2015-04-16 08:16:48,2015-04-16 08:16:48,loader,loader,1,
1122,3345,1123,11230,654,las-,"greedy, covetous",2015-04-16 08:16:48,2015-04-16 08:16:48,loader,loader,1,
1123,3346,1124,11240,654-55,lat-,"wet, damp; swamp",2015-04-16 08:16:49,2015-04-16 08:16:49,loader,loader,1,
1124,3347,1125,11250,655,lāu-,"to acquire (as booty), enjoy something",2015-04-16 08:16:49,2015-04-16 08:16:49,loader,loader,1,
1125,3348,1126,11260,655,"lauk(o)-, ləuk-",jaw; throat,2015-04-16 08:16:50,2015-04-16 08:16:50,loader,loader,1,
1126,3349,1127,11270,655,lē-,"(onomatopoeic: to bark, howl, etc.)",2015-04-16 08:16:50,2015-04-16 08:16:50,loader,loader,1,
1127,3350,1128,11280,655-57,"lē̆b-, lō̆b-, lāb-, l<sub>e</sub>b-","<b>lip</b>; to <b>slump</b>, hang down slackly",2015-04-16 08:16:50,2015-04-16 08:16:50,loader,loader,1,
1128,3351,1129,11290,657,1. leg-,"to <b>leak</b>, drip, dribble, ooze out",2015-04-16 08:16:52,2015-04-16 08:16:52,loader,loader,1,
1129,3352,1130,11300,658,2. leg-,to worry,2015-04-16 08:16:52,2015-04-16 08:16:52,loader,loader,1,
1130,3353,1131,11310,658,leg̑-,"to gather, <b>collect</b>",2015-04-16 08:16:52,2015-04-16 08:16:52,loader,loader,1,
1131,3354,1132,11320,658-59,legh-,"to <b>lie</b>, recline, set down",2015-04-16 08:17:04,2015-04-16 08:17:04,loader,loader,1,
1132,3355,1133,11330,660,1. lēg̑(h)- : ləg̑(h)-,"branch, twig",2015-04-16 08:17:08,2015-04-16 08:17:08,loader,loader,1,
1133,3356,1134,11340,660,2. lēg̑h- : ləg̑h-,to crawl; <b>low</b>,2015-04-16 08:17:08,2015-04-16 08:17:08,loader,loader,1,
1134,3357,1135,11350,660-61,leg<sup>u̯</sup>h-,to move easily,2015-04-16 08:17:09,2015-04-16 08:17:09,loader,loader,1,
1135,3358,1136,11360,661,"1. lē̆i-, lek-","to flex, bend",2015-04-16 08:17:11,2015-04-16 08:17:11,loader,loader,1,
1136,3359,1137,11370,661-62,2. lei-,"to dissipate, disappear; thin, weak",2015-04-16 08:17:11,2015-04-16 08:17:11,loader,loader,1,
1137,3360,1138,11380,662-64,3. lei-,"<b>slimy</b>; to <b>slip</b>, glide",2015-04-16 08:17:11,2015-04-16 08:17:11,loader,loader,1,
1138,3361,1139,11390,664-65,4. lē̆i-,to pour,2015-04-16 08:17:14,2015-04-16 08:17:14,loader,loader,1,
1139,3362,1140,11400,665,1. lē[i]- : ləi-,"to want, wish",2015-04-16 08:17:14,2015-04-16 08:17:14,loader,loader,1,
1140,3363,1141,11410,665,2. lē(i)-,to grant/acquire possession,2015-04-16 08:17:14,2015-04-16 08:17:14,loader,loader,1,
1141,3364,1142,11420,666,3. lē(i)-,"to weaken, leave behind; feeble",2015-04-16 08:17:15,2015-04-16 08:17:15,loader,loader,1,
1142,3365,1143,11430,666,leibh-,"to smear, stick",2015-04-16 08:17:17,2015-04-16 08:17:17,loader,loader,1,
1143,3366,1144,11440,666,leid-,"to play, joke",2015-04-16 08:17:17,2015-04-16 08:17:17,loader,loader,1,
1144,3367,1145,11450,667,"1. leig-, and leik-, better oleig-, oleik-","needy, miserable",2015-04-16 08:17:18,2015-04-16 08:17:18,loader,loader,1,
1145,3368,1146,11460,667,"2. lē̆ig-, līg-","form, appearance; <b>like</b>, similar",2015-04-16 08:17:18,2015-04-16 08:17:18,loader,loader,1,
1146,3369,1147,11470,667-68,"3. leig-, loig-","to hop, jump, tremble",2015-04-16 08:17:20,2015-04-16 08:17:20,loader,loader,1,
1147,3370,1148,11480,668,"4. leig-, leig̑-","to tie, bind, <b>ligate</b>",2015-04-16 08:17:21,2015-04-16 08:17:21,loader,loader,1,
1148,3371,1149,11490,668,"leig̑h-, sleig̑h-",to <b>lick</b>,2015-04-16 08:17:24,2015-04-16 08:17:24,loader,loader,1,
1149,3372,1150,11500,669,1. leik-,to offer for sale,2015-04-16 08:17:25,2015-04-16 08:17:25,loader,loader,1,
1150,3373,1151,11510,669,2. leik-,to bend,2015-04-16 08:17:25,2015-04-16 08:17:25,loader,loader,1,
1151,3374,1152,11520,669-70,leik<sup>u̯</sup>-,"to leave, <b>relinquish</b>",2015-04-16 08:17:25,2015-04-16 08:17:25,loader,loader,1,
1152,3375,1153,11530,670-71,1. leip-,"to smear (with fat), stick",2015-04-16 08:17:28,2015-04-16 08:17:28,loader,loader,1,
1153,3376,1154,11540,671,2. leip-,"to desire, request, wish for",2015-04-16 08:17:31,2015-04-16 08:17:31,loader,loader,1,
1154,3377,1155,11550,671,leis-,to furrow; <b>learn</b>,2015-04-16 08:17:31,2015-04-16 08:17:31,loader,loader,1,
1155,3378,1156,11560,672,1. leit-,"to <b>loathe</b>, detest, abhor; violate",2015-04-16 08:17:32,2015-04-16 08:17:32,loader,loader,1,
1156,3379,1157,11570,672,2. leit(h)-,"to die, go away",2015-04-16 08:17:32,2015-04-16 08:17:32,loader,loader,1,
1157,3380,1158,11580,672-73,"leizd-, loizd-","edge, fringe, hem",2015-04-16 08:17:33,2015-04-16 08:17:33,loader,loader,1,
1158,3381,1159,11590,673,1. lek-? : lok-,"to blame, scold, reprove",2015-04-16 08:17:33,2015-04-16 08:17:33,loader,loader,1,
1159,3382,1160,11600,673,"2. lek- : l<sub>e</sub>k-, and lēk- : lək-","joint, <b>leg</b>, body member; to bend, wind",2015-04-16 08:17:33,2015-04-16 08:17:33,loader,loader,1,
1160,3383,1161,11610,673-74,1. lēk- : lək-,tendril; trap,2015-04-16 08:17:34,2015-04-16 08:17:34,loader,loader,1,
1161,3384,1162,11620,674,2. lēk- : lək-,"to <b>lacerate</b>, tear to pieces",2015-04-16 08:17:34,2015-04-16 08:17:34,loader,loader,1,
1162,3385,1163,11630,674,1. lem-,"to break, crush to pieces; <b>lame</b>, fragile",2015-04-16 08:17:34,2015-04-16 08:17:34,loader,loader,1,
1163,3386,1164,11640,675,2. lem-,astonishment (with the notion of wide open jaws),2015-04-16 08:17:35,2015-04-16 08:17:35,loader,loader,1,
1164,3387,1165,11650,675,1. lendh-,"spring (of water), wetness",2015-04-16 08:17:35,2015-04-16 08:17:35,loader,loader,1,
1165,3388,1166,11660,675,2. lendh-,"hip, <b>loins</b>; kidney",2015-04-16 08:17:35,2015-04-16 08:17:35,loader,loader,1,
1166,3389,1167,11670,675,3. lendh-,"heath, steppe, open <b>land</b>",2015-04-16 08:17:35,2015-04-16 08:17:35,loader,loader,1,
1167,3390,1168,11680,676,leng-,"to sway, bend oneself",2015-04-16 08:17:36,2015-04-16 08:17:36,loader,loader,1,
1168,3391,1169,11690,676,lengh-,"to scold, scorn",2015-04-16 08:17:36,2015-04-16 08:17:36,loader,loader,1,
1169,3392,1170,11700,676-77,lenk-,to bend,2015-04-16 08:17:36,2015-04-16 08:17:36,loader,loader,1,
1170,3393,1171,11710,677,lento-,"<b>lithe</b>, flexible, pliable",2015-04-16 08:17:36,2015-04-16 08:17:36,loader,loader,1,
1171,3394,1172,11720,677-78,1. lep-,(onomatopoeic root),2015-04-16 08:17:37,2015-04-16 08:17:37,loader,loader,1,
1172,3395,1173,11730,678,2. lep-,"to flay, peel, skin",2015-04-16 08:17:37,2015-04-16 08:17:37,loader,loader,1,
1173,3396,1174,11740,678,3. lep-,"rock, stone",2015-04-16 08:17:38,2015-04-16 08:17:38,loader,loader,1,
1174,3397,1175,11750,679,"lēp-, lōp-, ləp-",flat,2015-04-16 08:17:38,2015-04-16 08:17:38,loader,loader,1,
1175,3398,1176,11760,679,lerd-,"to twist, shrivel up",2015-04-16 08:17:38,2015-04-16 08:17:38,loader,loader,1,
1176,3399,1177,11770,679,lerg-,"even, smooth, slippery",2015-04-16 08:17:38,2015-04-16 08:17:38,loader,loader,1,
1177,3400,1178,11780,680,les-,"to <b>lease</b>, collect, pick up",2015-04-16 08:17:38,2015-04-16 08:17:38,loader,loader,1,
1178,3401,1179,11790,680,lēs : ləs-,"weak, slack, feeble",2015-04-16 08:17:39,2015-04-16 08:17:39,loader,loader,1,
1179,3402,1180,11800,680,"leto-, lēti-, lēto-, lōto-","heat, burning, anger",2015-04-16 08:17:39,2015-04-16 08:17:39,loader,loader,1,
1180,3403,1181,11810,680,"lēto-, ləto-","daytime; summer, warm season",2015-04-16 08:17:39,2015-04-16 08:17:39,loader,loader,1,
1181,3404,1182,11820,681,letro-,<b>leather</b>,2015-04-16 08:17:39,2015-04-16 08:17:39,loader,loader,1,
1182,3405,1183,11830,681,"1. leu-, *leu̯ə- : lū̆-",dirt,2015-04-16 08:17:39,2015-04-16 08:17:39,loader,loader,1,
1183,3406,1184,11840,681-82,2. leu-,"to free, cut off, separate",2015-04-16 08:17:40,2015-04-16 08:17:40,loader,loader,1,
1184,3407,1185,11850,682-83,1. lēu-,to leave behind,2015-04-16 08:17:44,2015-04-16 08:17:44,loader,loader,1,
1185,3408,1186,11860,683,2. lēu- : ləu-,stone,2015-04-16 08:17:44,2015-04-16 08:17:44,loader,loader,1,
1186,3409,1187,11870,683,"3. lēu-, or lāu-","(onomatopoeic: to bark, howl, etc.)",2015-04-16 08:17:44,2015-04-16 08:17:44,loader,loader,1,
1187,3410,1188,11880,683-84,leubh-,"to <b>love</b>, like, care for",2015-04-16 08:17:45,2015-04-16 08:17:45,loader,loader,1,
1188,3411,1189,11890,684,leud-,"to <b>lout</b>, bend over, duck down; bent, <b>little</b>, etc.",2015-04-16 08:17:47,2015-04-16 08:17:47,loader,loader,1,
1189,3412,1190,11900,684-85,1. leudh-,to grow up; free; people,2015-04-16 08:17:48,2015-04-16 08:17:48,loader,loader,1,
1190,3413,1191,11910,685,2. leu-dh-,"to go, move, drive",2015-04-16 08:17:50,2015-04-16 08:17:50,loader,loader,1,
1191,3414,1192,11920,685-86,1. leug-,to bend,2015-04-16 08:17:50,2015-04-16 08:17:50,loader,loader,1,
1192,3415,1193,11930,686,2. leu-g- : lu-g- : lū-g-,blackish; swamp,2015-04-16 08:17:51,2015-04-16 08:17:51,loader,loader,1,
1193,3416,1194,11940,686,leug̑-,to break,2015-04-16 08:17:51,2015-04-16 08:17:51,loader,loader,1,
1194,3417,1195,11950,686-87,1. leugh-,"to <b>lie</b>, <b>belie</b>, prevaricate",2015-04-16 08:17:51,2015-04-16 08:17:51,loader,loader,1,
1195,3418,1196,11960,687,"2. leugh-, lugh-",oath,2015-04-16 08:17:52,2015-04-16 08:17:52,loader,loader,1,
1196,3419,1197,11970,687-90,leuk-,"to <b>light</b>, shine; see",2015-04-16 08:17:52,2015-04-16 08:17:52,loader,loader,1,
1197,3420,1198,11980,690-91,"leup-, and leub-, leubh-","to <b>lift</b>, peel, cut/break off, etc.",2015-04-16 08:17:58,2015-04-16 08:17:58,loader,loader,1,
1198,3421,1199,11990,691,lēut- : lūt-,"angry, raging, wrathful",2015-04-16 08:17:59,2015-04-16 08:17:59,loader,loader,1,
1199,3422,1200,12000,691,lī̆-no-,"flax, <b>linen</b>",2015-04-16 08:17:59,2015-04-16 08:17:59,loader,loader,1,
1200,3423,1201,12010,691,log̑-,"rod, twig",2015-04-16 08:18:01,2015-04-16 08:18:01,loader,loader,1,
1201,3424,1202,12020,691-92,"lorgā-, lorgi-","stick, club",2015-04-16 08:18:01,2015-04-16 08:18:01,loader,loader,1,
1202,3425,1203,12030,692,"lou-, lou̯ə-","to <b>lave</b>, wash",2015-04-16 08:18:01,2015-04-16 08:18:01,loader,loader,1,
1203,3426,1204,12040,692,"lū̆s, genitive luu̯-ós",<b>louse</b>,2015-04-16 08:18:03,2015-04-16 08:18:03,loader,loader,1,
1204,3427,1205,12050,693,1. mā-,"to beckon, wave (hand); deceive",2015-04-16 08:18:03,2015-04-16 08:18:03,loader,loader,1,
1205,3428,1206,12060,693,2. mā-,"timely, opportune",2015-04-16 08:18:03,2015-04-16 08:18:03,loader,loader,1,
1206,3429,1207,12070,694,3. mā,"<b>ma</b>, <b>mama</b> (nursery words)",2015-04-16 08:18:04,2015-04-16 08:18:04,loader,loader,1,
1207,3430,1208,12080,694-95,mad-,"to drip; wet; fat, glossy, well-fed",2015-04-16 08:18:05,2015-04-16 08:18:05,loader,loader,1,
1208,3431,1209,12090,695,magh- : māgh-,"to help, be able; <b>might</b>, power",2015-04-16 08:18:06,2015-04-16 08:18:06,loader,loader,1,
1209,3432,1210,12100,696,maghos,"<b>maiden</b>, young person",2015-04-16 08:18:09,2015-04-16 08:18:09,loader,loader,1,
1210,3433,1211,12110,696-97,mag̑-,"to knead, press, stroke",2015-04-16 08:18:10,2015-04-16 08:18:10,loader,loader,1,
1211,3434,1212,12120,697,mag̑h-,"to fight, struggle",2015-04-16 08:18:11,2015-04-16 08:18:11,loader,loader,1,
1212,3435,1213,12130,697,1. mai-,"to <b>maim</b>, hew, cut with sharp instrument",2015-04-16 08:18:11,2015-04-16 08:18:11,loader,loader,1,
1213,3436,1214,12140,697,"2. mai-, moi-?","to smudge, stain",2015-04-16 08:18:12,2015-04-16 08:18:12,loader,loader,1,
1214,3437,1215,12150,698,mak-,"skin, leather bag",2015-04-16 08:18:12,2015-04-16 08:18:12,loader,loader,1,
1215,3438,1216,12160,698,1. mā̆k-,"wet, damp; to soak",2015-04-16 08:18:13,2015-04-16 08:18:13,loader,loader,1,
1216,3439,1217,12170,698,2. māk-,"to knead, press",2015-04-16 08:18:13,2015-04-16 08:18:13,loader,loader,1,
1217,3440,1218,12180,698,mā̆k(en)-,poppy,2015-04-16 08:18:13,2015-04-16 08:18:13,loader,loader,1,
1218,3441,1219,12190,699,"mak̑o-, or mok̑-o-","fly, gnat",2015-04-16 08:18:13,2015-04-16 08:18:13,loader,loader,1,
1219,3442,1220,12200,699,māk̑- : mək̑-,long and slender,2015-04-16 08:18:13,2015-04-16 08:18:13,loader,loader,1,
1220,3443,1221,12210,699,makh-o-s,"bold, wild, frisky, unbridled",2015-04-16 08:18:13,2015-04-16 08:18:13,loader,loader,1,
1221,3444,1222,12220,699,mand-,pen/hurdle of plaited rods/twigs,2015-04-16 08:18:13,2015-04-16 08:18:13,loader,loader,1,
1222,3445,1223,12230,699-700,"mā-no-, mā-ni-","wet, damp",2015-04-16 08:18:13,2015-04-16 08:18:13,loader,loader,1,
1223,3446,1224,12240,700,"manu-s, or monu-s","<b>man</b>, human being",2015-04-16 08:18:14,2015-04-16 08:18:14,loader,loader,1,
1224,3447,1225,12250,700,marko-,"<b>mare</b>, horse",2015-04-16 08:18:15,2015-04-16 08:18:15,loader,loader,1,
1225,3448,1226,12260,700,"1. math-, or moth-","<b>moth</b>, harmful insect",2015-04-16 08:18:16,2015-04-16 08:18:16,loader,loader,1,
1226,3449,1227,12270,700,2. mat-,"club, hoe, <b>mattock</b>",2015-04-16 08:18:16,2015-04-16 08:18:16,loader,loader,1,
1227,3450,1228,12280,700-1,mātér-,<b>mother</b>,2015-04-16 08:18:16,2015-04-16 08:18:16,loader,loader,1,
1228,3451,1229,12290,701,mau-ro-,"tired, weak; dark",2015-04-16 08:18:18,2015-04-16 08:18:18,loader,loader,1,
1229,3452,1230,12300,701-2,mazdo-s,"<b>mast</b>, pole",2015-04-16 08:18:18,2015-04-16 08:18:18,loader,loader,1,
1230,3453,1231,12310,702,1. me-,<b>me</b> (1st pers. sg. oblique pronoun stem),2015-04-16 08:18:18,2015-04-16 08:18:18,loader,loader,1,
1231,3454,1232,12320,702-3,2. me-,"by, with, amidst, around",2015-04-16 08:18:21,2015-04-16 08:18:21,loader,loader,1,
1232,3455,1233,12330,703,1. mē-,"(prohibitive particle: lest, that not)",2015-04-16 08:18:22,2015-04-16 08:18:22,loader,loader,1,
1233,3456,1234,12340,703,"2. mē-, m-e-t-","to <b>mow</b>, reap",2015-04-16 08:18:22,2015-04-16 08:18:22,loader,loader,1,
1234,3457,1235,12350,703-4,"3. mē-, m-e-t-",to <b>measure</b>,2015-04-16 08:18:22,2015-04-16 08:18:22,loader,loader,1,
1235,3458,1236,12360,704,"4. mē-, mō-","big, important",2015-04-16 08:18:25,2015-04-16 08:18:25,loader,loader,1,
1236,3459,1237,12370,704-5,"5. mē-, mō-, mə-",to be intent; of strong will,2015-04-16 08:18:26,2015-04-16 08:18:26,loader,loader,1,
1237,3460,1238,12380,705-6,1. med-,"to <b>mete</b>, allot; <b>medicate</b>, give advice",2015-04-16 08:18:27,2015-04-16 08:18:27,loader,loader,1,
1238,3461,1239,12390,706,2. med-,to swell,2015-04-16 08:18:31,2015-04-16 08:18:31,loader,loader,1,
1239,3462,1240,12400,706-7,"medhi-, medhi̯o-",<b>middle</b>,2015-04-16 08:18:31,2015-04-16 08:18:31,loader,loader,1,
1240,3463,1241,12410,707,médhu,"<b>mead</b>, honey",2015-04-16 08:18:34,2015-04-16 08:18:34,loader,loader,1,
1241,3464,1242,12420,707,mē̆gh-,"friendly, well-disposed",2015-04-16 08:18:34,2015-04-16 08:18:34,loader,loader,1,
1242,3465,1243,12430,708-9,meg̑(h)- : m<sub>e</sub>g̑(h)-,"big, <b>much</b>, great, <b>major</b>, <b>mega-</b>",2015-04-16 08:18:35,2015-04-16 08:18:35,loader,loader,1,
1243,3466,1244,12440,709,1. mei-,"to <b>mure</b>, repair, strengthen; pole",2015-04-16 08:18:38,2015-04-16 08:18:38,loader,loader,1,
1244,3467,1245,12450,710,2. mei-,"to change, <b>mutate</b>, exchange",2015-04-16 08:18:40,2015-04-16 08:18:40,loader,loader,1,
1245,3468,1246,12460,710,3. mei-,"to go, wander",2015-04-16 08:18:43,2015-04-16 08:18:43,loader,loader,1,
1246,3469,1247,12470,710,4. mei-,"to tie, bind",2015-04-16 08:18:43,2015-04-16 08:18:43,loader,loader,1,
1247,3470,1248,12480,711,"5. mei-, mi-neu-","to lessen, <b>diminish</b>; small, <b>minor</b>",2015-04-16 08:18:44,2015-04-16 08:18:44,loader,loader,1,
1248,3471,1249,12490,711,"6. mei-, mei̯u-, min(u)-, mim(ei)-",(onomatopoeic: high thin sound),2015-04-16 08:18:47,2015-04-16 08:18:47,loader,loader,1,
1249,3472,1250,12500,711-12,7. mēi- : mōi- : mī-,"mild, soft",2015-04-16 08:18:47,2015-04-16 08:18:47,loader,loader,1,
1250,3473,1251,12510,712-13,"meigh-, also meik-","to flicker, twinkle; mist",2015-04-16 08:18:47,2015-04-16 08:18:47,loader,loader,1,
1251,3474,1252,12520,713,meig̑h-,"to <b>micturate</b>, urinate",2015-04-16 08:18:47,2015-04-16 08:18:47,loader,loader,1,
1252,3475,1253,12530,713,mei-g<sup>u̯</sup>-,to (ex)change,2015-04-16 08:18:48,2015-04-16 08:18:48,loader,loader,1,
1253,3476,1254,12540,714,"mei-k̑-, and mei-g̑-?","to <b>mix</b>, <b>mash</b>, stir",2015-04-16 08:18:48,2015-04-16 08:18:48,loader,loader,1,
